Insulation,Temperature,Num_Occupants,Avg_Age,Home_Size,Prediction
4,71,5,61.3,6,236.11
5,63,9,32.2,4,156.43
5,70,7,68.5,3,254.37
2,41,6,29.8,8,145.54
6,73,8,47.6,6,212.48
9,47,4,45.4,2,202.01
5,69,9,60.6,6,246.0
6,48,5,50.1,8,227.4
5,77,6,40.1,5,178.1
7,74,1,35.0,6,174.29
2,77,4,28.1,7,142.39
4,82,10,64.7,7,255.58
9,77,5,41.7,8,220.38
3,50,9,22.7,2,109.99
4,72,10,48.2,3,190.54
7,44,1,54.4,8,241.98
9,82,3,15.5,2,140.29
4,66,3,45.9,8,197.36
9,63,2,58.0,7,256.76
8,71,6,45.8,3,203.23
5,60,10,49.1,8,222.68
3,43,6,33.1,8,160.82
8,68,10,57.7,6,255.85
5,73,7,66.2,6,259.68
7,86,2,54.0,3,213.22
7,71,2,53.9,1,203.69
9,75,9,63.9,8,286.71
10,62,2,47.2,4,218.62
2,74,4,50.2,2,171.88
7,46,8,56.4,7,253.35
10,90,1,33.0,2,177.98
3,86,9,46.2,4,185.08
9,69,9,32.3,1,167.85
4,54,3,63.3,6,244.04
3,77,5,41.5,4,165.65
4,38,2,35.2,8,167.26
4,77,2,59.9,3,212.38
9,82,4,16.6,1,139.9
9,70,2,68.7,1,261.94
9,54,4,69.0,2,274.51
6,71,2,66.4,7,263.8
6,44,1,20.5,2,110.01
4,80,9,23.1,4,139.55
3,42,9,23.7,7,134.96
7,43,2,37.3,1,158.8
9,41,10,30.9,1,165.77
9,48,2,55.9,3,236.38
9,55,3,18.6,3,131.34
9,75,1,18.5,8,155.28
2,68,10,20.6,4,119.15
2,68,6,53.6,6,202.57
9,52,5,36.6,5,192.64
9,59,7,25.0,5,163.96
3,43,2,51.7,5,198.79
4,40,7,49.5,3,196.81
10,58,6,62.5,8,288.27
7,54,1,28.9,7,162.58
9,73,7,71.2,7,302.91
3,56,1,39.6,2,142.83
6,56,1,35.1,7,173.1
2,45,9,53.1,3,198.82
8,39,3,15.2,7,134.71
9,76,5,15.3,2,136.4
9,54,7,72.1,8,315.11
8,89,4,63.5,5,257.68
5,73,2,36.1,7,170.8
4,48,4,59.3,4,225.61
9,51,8,18.6,8,162.11
10,42,1,30.2,6,180.5
8,47,5,26.1,5,157.81
5,83,1,69.8,4,250.71
3,90,10,64.7,8,252.41
7,82,9,54.5,8,248.35
2,81,5,24.6,8,142.89
9,65,1,58.9,6,253.17
9,44,5,25.9,4,158.92
5,52,5,45.6,3,184.17
7,68,8,40.2,6,198.73
9,84,7,15.1,6,155.16
5,90,3,46.9,7,201.55
9,38,6,45.5,8,233.79
9,45,3,63.8,1,254.61
4,65,6,41.0,1,156.47
6,90,7,62.0,3,235.93
9,48,9,30.6,6,186.92
8,71,6,69.4,5,281.69
9,83,2,37.6,3,182.73
5,63,1,34.6,3,146.56
8,64,9,49.4,8,240.97
4,56,3,66.6,8,262.8
5,69,5,56.0,7,230.16
5,83,9,34.0,3,164.1
2,57,6,16.9,6,106.57
8,39,1,66.2,6,276.11
9,43,7,55.4,3,243.2
4,70,2,43.1,1,156.97
8,43,9,19.8,5,146.47
2,53,7,51.6,1,180.24
5,62,7,56.5,6,232.06
10,80,9,42.0,4,214.55
4,66,6,67.1,3,243.8
6,70,6,53.8,4,217.05
2,73,4,50.4,8,198.32
8,55,7,66.2,1,259.56
5,63,8,21.7,2,122.85
8,68,7,18.2,8,153.16
6,42,8,52.5,4,223.13
10,73,7,42.8,7,227.96
10,68,8,29.6,1,165.38
9,47,3,16.3,1,115.76
10,69,10,51.1,8,259.66
6,84,4,59.2,3,223.98
9,52,4,42.7,3,198.37
10,67,7,36.0,6,204.83
9,65,5,72.0,4,291.35
10,84,7,67.3,2,271.21
4,53,2,55.1,5,212.59
6,61,7,72.4,1,265.93
6,50,9,37.3,6,186.14
10,86,3,55.8,3,238.55
7,90,6,40.9,4,191.01
4,38,7,43.3,5,186.69
8,80,8,59.7,1,234.48
9,40,6,54.9,1,232.05
8,84,2,50.3,8,232.99
5,59,7,31.1,6,159.95
6,45,9,38.7,4,180.6
3,51,10,38.9,6,172.98
9,89,4,21.8,7,169.58
7,72,7,50.7,4,216.39
7,79,6,62.9,5,253.3
10,85,3,63.5,1,250.1
9,51,8,30.6,1,161.93
10,49,9,29.3,1,166.2
2,61,6,41.8,4,159.41
5,85,8,34.6,7,177.44
7,61,6,63.2,3,250.18
9,57,1,51.6,5,227.86
3,41,6,18.5,4,102.34
3,83,1,40.2,1,154.18
5,80,5,36.5,2,160.3
2,43,4,52.6,1,181.23
8,79,8,27.2,7,174.49
2,55,2,17.9,8,109.52
4,73,6,66.7,8,262.93
6,89,1,64.3,7,252.2
3,86,9,26.1,3,142.51
4,52,7,54.9,2,206.15
7,74,2,48.1,6,211.38
9,44,7,65.0,7,290.45
9,81,10,36.3,5,198.88
7,85,4,16.6,2,137.15
9,82,7,43.1,5,212.98
4,73,8,68.1,1,239.48
4,42,1,23.2,1,100.02
2,57,10,36.3,7,164.27
9,65,8,71.5,6,303.0
2,51,2,50.1,2,172.48
4,58,4,60.6,2,218.12
2,39,6,15.9,2,81.24
9,53,1,70.7,3,280.22
4,88,1,26.7,2,139.83
9,58,8,46.9,8,239.09
8,83,1,33.7,4,172.14
9,90,4,17.1,6,160.77
5,49,2,31.7,7,159.05
3,64,3,62.9,8,243.23
4,90,1,26.3,5,148.87
4,51,3,52.7,8,220.38
3,58,8,48.6,5,193.73
6,55,7,17.8,1,110.59
4,56,9,64.0,2,236.94
3,63,7,32.0,3,137.28
4,45,3,65.3,8,261.62
6,80,1,33.3,4,160.39
3,88,6,28.3,7,156.53
3,43,7,66.9,4,249.76
9,64,2,45.5,1,193.55
8,85,3,19.2,7,157.43
3,90,8,47.3,7,198.76
3,40,3,45.8,3,173.57
4,54,10,64.9,6,259.38
4,41,5,16.3,2,92.0
10,52,8,27.0,8,191.35
10,51,5,45.8,7,233.4
5,75,2,66.0,5,246.8
3,78,3,42.2,8,180.86
2,88,10,70.0,2,240.28
4,57,9,41.0,4,174.1
3,76,8,25.3,7,144.38
8,41,8,43.1,4,205.26
9,77,3,58.6,1,230.53
4,90,9,20.7,8,154.96
5,68,4,18.6,1,114.52
5,77,8,55.3,5,222.37
9,41,10,64.2,8,296.82
7,63,5,17.4,1,117.81
10,58,8,71.8,6,311.58
9,77,6,41.3,8,220.76
9,69,7,19.9,8,164.09
7,41,7,29.0,7,171.75
10,55,7,16.9,7,157.69
7,75,3,70.2,3,264.12
3,69,10,29.7,4,141.99
9,51,7,68.9,8,305.72
7,52,9,27.6,7,170.77
8,55,10,18.2,4,138.87
7,70,4,26.7,3,145.41
6,71,2,45.6,8,207.68
6,42,4,50.0,2,200.58
4,38,1,43.7,8,192.59
9,53,2,64.2,4,265.65
5,80,5,58.5,7,236.05
9,49,4,63.8,3,263.91
10,62,10,41.2,7,228.1
8,75,4,21.2,2,139.4
3,49,8,32.8,5,148.78
8,79,6,58.1,3,236.61
4,38,8,36.8,7,176.54
5,41,5,51.6,8,228.24
5,42,3,15.9,8,122.31
9,38,10,47.1,6,235.46
6,42,1,61.4,2,231.94
6,76,8,62.9,2,237.91
8,63,9,68.2,1,266.61
8,70,1,23.3,8,158.56
2,65,2,28.8,7,134.13
2,66,4,52.0,6,195.16
10,60,5,37.1,3,190.86
4,67,6,52.4,4,201.71
10,65,3,58.9,5,257.38
3,87,2,37.0,4,160.12
3,89,6,56.8,5,212.16
5,66,2,63.4,1,223.21
9,71,10,19.6,8,167.65
6,86,1,55.7,8,233.55
8,58,4,44.7,1,188.04
5,58,1,62.3,2,224.89
4,38,1,44.0,1,162.4
2,56,10,52.4,3,195.31
10,85,5,54.6,7,257.02
4,87,1,51.7,5,196.6
7,69,7,31.0,8,181.63
10,77,7,36.1,5,200.31
8,40,4,53.0,3,226.48
4,51,6,40.9,5,174.2
10,45,2,71.2,2,286.18
4,47,4,64.7,6,251.78
7,57,10,26.5,3,150.4
5,65,4,19.4,6,127.75
5,60,9,46.5,4,195.35
3,43,10,55.5,1,205.28
4,76,1,22.0,7,136.29
7,47,10,50.0,8,240.29
3,86,2,69.7,4,239.67
4,45,6,45.1,1,171.26
8,84,6,59.1,7,258.08
8,80,8,39.4,6,202.77
6,60,7,20.7,3,125.56
4,41,1,34.8,1,132.64
7,74,1,32.7,6,168.11
9,87,5,29.1,6,180.12
3,55,2,57.9,1,197.29
7,67,10,44.6,5,208.93
8,39,7,62.1,8,280.98
7,66,3,30.0,3,149.66
2,80,2,56.9,1,184.68
3,56,5,27.7,2,118.83
2,42,1,16.1,3,81.51
3,73,9,50.6,3,190.04
3,65,5,38.4,4,155.09
2,63,2,55.2,7,207.58
7,65,4,18.5,1,120.27
2,78,5,70.7,3,239.76
9,72,3,35.4,7,195.67
6,54,5,52.4,7,228.59
3,87,9,54.2,1,193.7
4,46,2,68.0,1,236.98
3,66,5,70.4,2,242.77
5,41,10,61.5,2,239.84
3,73,1,20.0,4,118.51
7,41,9,44.6,7,218.85
10,39,3,63.2,7,285.49
8,47,2,68.6,6,284.19
5,79,3,19.6,7,140.56
5,40,7,61.4,5,248.66
5,48,2,23.1,2,112.18
3,52,5,63.6,5,238.21
4,87,1,17.0,2,126.14
2,89,9,27.2,4,145.6
9,47,4,31.9,7,187.84
2,70,3,22.2,6,122.95
2,39,2,18.6,2,82.61
7,75,8,29.9,8,180.05
10,67,9,15.6,1,134.48
2,49,9,55.1,3,204.06
9,89,1,50.0,8,236.99
7,82,3,22.4,6,152.84
8,51,1,63.8,1,244.36
10,68,8,20.1,7,167.74
6,46,6,63.9,5,259.54
6,49,8,29.8,8,173.69
9,69,1,15.5,7,143.09
5,49,3,67.3,4,254.82
3,82,1,45.0,8,185.5
9,52,10,46.5,5,226.89
7,88,8,37.8,7,196.72
8,53,5,31.4,7,181.57
4,89,4,63.0,7,240.39
9,78,9,43.0,4,210.97
8,50,5,19.6,1,121.31
3,76,6,29.7,1,133.73
9,89,3,48.5,5,221.74
4,54,4,68.6,4,253.28
4,56,10,38.6,8,187.84
10,60,8,54.5,2,238.75
5,84,6,46.6,7,205.11
2,63,9,59.1,4,217.38
2,71,10,57.8,2,205.01
2,81,4,39.6,7,167.89
4,87,6,52.6,3,198.15
8,70,7,57.2,1,227.18
4,61,6,46.3,7,198.18
4,66,2,60.6,1,208.62
3,68,3,25.5,5,128.9
10,63,1,67.3,8,294.82
3,89,4,61.2,7,229.23
6,74,6,37.1,8,190.39
9,78,9,17.5,5,152.52
7,81,10,25.0,5,160.41
4,74,10,27.5,8,157.8
3,79,10,51.0,5,201.67
8,62,2,46.7,6,214.0
5,60,4,45.2,5,189.2
4,46,9,50.2,1,191.56
3,54,1,36.5,7,157.95
7,52,2,69.1,2,260.86
8,55,8,40.4,5,201.02
3,56,3,24.3,5,119.14
9,39,8,15.9,6,145.3
6,70,3,39.3,3,168.53
5,64,2,46.7,1,171.5
9,87,9,63.2,4,265.82
9,57,2,31.4,8,188.16
5,82,6,26.3,7,156.85
10,61,9,16.1,1,132.09
6,47,7,71.1,5,283.24
9,84,3,71.5,6,290.68
4,40,9,68.2,3,258.26
8,79,4,38.6,4,185.35
9,52,1,40.1,6,201.01
5,63,7,46.4,1,178.03
4,70,9,50.3,6,208.67
4,85,10,55.3,2,206.84
8,71,2,54.5,4,225.74
8,72,5,45.9,8,225.53
8,40,8,59.4,7,269.45
7,73,2,66.1,1,241.4
3,77,6,50.4,2,181.32
3,77,1,65.2,4,226.28
9,58,5,26.3,7,173.97
9,76,7,68.7,5,285.34
4,51,9,21.5,5,125.82
2,76,5,63.2,7,233.65
10,90,2,70.4,5,286.16
4,54,10,40.0,2,163.47
8,77,1,64.0,2,242.49
4,55,8,40.7,6,181.23
2,84,5,42.1,5,169.96
6,79,4,53.3,7,226.78
3,64,9,51.1,3,192.88
8,48,2,27.0,8,169.95
8,68,8,55.6,3,233.0
7,89,5,65.0,3,247.5
7,58,3,30.8,6,165.94
7,46,7,19.9,6,142.26
8,65,5,63.0,4,257.23
7,68,8,62.3,7,266.14
8,42,10,29.2,8,187.55
4,67,6,49.7,4,193.28
8,58,2,53.4,4,224.51
5,45,4,33.4,3,147.85
10,87,10,63.8,4,275.24
9,73,10,35.5,4,192.08
7,54,4,57.7,1,222.94
4,79,4,66.6,8,258.1
2,72,10,17.4,4,117.36
4,65,2,15.1,3,106.68
8,75,1,17.7,8,149.28
9,89,4,72.8,2,277.11
9,59,2,56.0,3,233.75
9,47,1,59.5,8,268.77
10,84,4,47.4,6,231.28
4,56,6,68.7,7,269.32
2,70,9,64.4,6,240.89
4,84,9,56.2,7,229.29
10,55,1,43.5,3,202.46
6,62,2,69.4,8,280.11
4,45,3,25.9,6,133.76
10,43,10,58.7,1,254.36
5,89,10,21.1,3,146.54
6,38,8,42.1,4,191.42
9,59,8,41.6,8,224.66
5,53,3,19.1,1,103.66
3,71,10,17.8,5,123.52
7,38,2,16.0,1,100.91
4,89,2,40.7,6,178.86
8,74,7,69.6,4,278.52
9,64,10,25.0,2,154.21
3,67,9,62.7,3,228.74
10,86,7,57.8,4,254.54
7,57,7,51.8,6,230.1
2,88,9,57.6,5,213.37
7,41,8,52.6,7,242.47
10,79,8,53.8,8,263.99
3,50,10,60.0,2,222.0
3,65,7,41.4,6,175.26
7,52,10,55.3,6,246.81
10,80,2,45.0,6,221.87
4,86,1,35.7,7,168.89
5,40,2,71.8,1,255.49
9,57,2,17.4,7,145.39
6,85,6,61.1,6,246.16
5,65,10,49.2,5,208.81
3,45,8,53.3,3,203.36
6,70,5,37.5,6,180.65
10,66,4,55.9,7,259.26
5,78,6,66.5,2,240.03
7,64,8,63.0,6,264.97
7,50,2,72.6,8,299.15
8,78,5,28.3,6,169.24
10,42,10,32.1,8,207.74
6,64,4,31.6,8,172.6
6,44,2,43.1,3,179.85
3,79,2,47.2,1,166.54
4,46,7,68.4,8,276.87
6,86,3,47.6,2,188.58
6,79,4,21.3,3,137.05
6,39,5,35.4,2,156.82
7,58,3,63.4,7,265.05
7,46,3,22.8,2,125.5
7,75,8,64.2,6,265.81
10,65,3,27.3,3,161.23
4,80,3,70.9,8,269.91
3,54,1,51.4,3,184.54
6,38,6,27.3,8,164.06
9,71,1,60.7,3,243.91
10,49,10,42.4,8,236.11
9,88,2,63.0,8,273.82
3,55,1,15.4,5,99.4
8,62,3,22.4,2,132.9
6,40,4,20.2,8,141.81
6,89,9,34.2,3,172.61
2,58,10,15.9,4,103.44
3,46,4,19.0,8,119.52
8,81,7,26.7,4,162.51
2,61,6,39.3,5,157.21
5,72,6,46.4,2,181.28
5,50,8,70.2,2,262.17
10,73,2,37.3,5,196.29
2,53,6,37.4,7,161.4
8,52,9,42.7,3,199.37
10,82,7,21.9,6,169.53
2,61,1,36.1,5,141.19
7,75,4,71.7,2,265.85
5,84,4,54.5,3,205.23
2,41,1,50.3,7,196.59
3,69,2,62.0,8,237.61
9,66,5,56.8,4,243.18
6,49,5,34.3,4,162.74
5,78,10,23.5,8,155.66
8,89,9,15.8,7,160.47
9,82,3,26.5,5,166.82
4,50,3,71.7,2,253.54
2,54,1,45.8,1,152.49
3,82,1,55.0,8,212.67
2,75,5,55.2,8,213.18
7,80,5,34.1,8,187.04
5,62,1,63.9,3,233.31
10,51,5,71.0,1,284.34
9,45,6,46.1,6,225.42
6,59,10,48.9,5,214.57
3,42,5,47.7,1,173.03
2,74,6,22.4,8,134.65
7,38,8,46.5,7,224.0
10,39,7,73.0,3,302.95
6,73,5,31.5,3,153.26
4,84,6,27.6,3,144.94
10,39,6,26.0,7,180.97
3,56,3,45.1,2,162.63
6,43,6,31.8,6,166.86
3,82,3,22.1,3,128.36
8,50,6,49.0,3,214.13
2,44,10,26.7,1,111.43
7,86,2,63.1,6,252.06
3,79,3,23.7,7,139.17
6,81,7,47.2,7,214.56
10,74,9,35.6,3,192.51
10,47,1,61.0,3,257.03
9,43,7,49.1,5,232.26
9,46,1,56.1,4,240.55
7,90,9,55.4,8,250.73
6,89,2,42.2,5,187.74
2,58,10,18.5,3,105.41
7,77,6,23.1,4,147.34
5,78,2,38.7,8,182.53
7,67,4,23.4,7,151.89
5,82,4,49.5,5,200.69
6,89,1,69.8,4,254.88
4,75,7,46.2,6,194.55
5,66,6,26.2,7,149.79
9,69,7,47.9,3,216.75
8,85,9,67.1,8,288.92
9,88,4,34.8,4,184.77
4,50,9,51.8,8,226.49
8,58,4,60.2,7,262.17
6,41,3,67.0,3,257.06
2,43,2,54.8,6,207.22
10,63,1,38.1,7,206.49
10,74,8,25.8,1,157.41
3,50,8,52.9,2,196.35
3,79,2,47.0,4,175.03
3,54,3,61.3,5,227.52
8,68,8,46.0,7,225.53
7,42,2,72.1,5,285.32
7,69,7,35.2,4,174.26
7,79,10,61.2,5,253.97
5,41,8,30.8,5,156.06
2,80,9,24.9,6,140.44
6,44,1,67.2,5,262.99
2,58,5,58.0,3,204.53
2,53,2,68.8,6,248.56
3,69,4,71.6,2,244.19
6,79,9,58.1,1,218.98
2,76,10,64.0,3,227.2
6,42,5,40.6,8,199.06
8,73,1,61.0,1,229.66
2,79,9,33.4,5,153.39
10,85,6,69.4,6,294.03
4,89,8,59.7,7,237.3
9,68,6,50.9,1,214.06
8,55,9,25.8,8,176.87
7,70,10,36.2,7,195.46
5,38,6,24.0,1,115.87
8,53,10,51.2,8,248.27
6,68,5,64.7,6,259.16
10,69,2,70.1,2,276.82
5,56,6,44.5,6,194.96
4,56,5,72.8,3,263.02
7,75,10,60.6,5,252.91
9,74,3,20.3,1,137.88
2,54,2,72.6,4,251.42
4,54,9,42.3,5,182.36
5,72,9,20.0,3,129.45
3,76,2,39.8,6,164.56
6,59,3,44.1,4,186.38
9,65,2,16.8,7,144.47
10,53,2,64.1,5,275.53
9,45,1,70.1,5,289.01
9,51,7,46.8,6,228.02
3,42,8,70.4,7,275.16
6,53,3,31.2,4,151.35
10,79,6,29.5,8,194.97
8,82,7,18.3,2,143.06
10,59,6,69.2,6,300.23
5,90,6,21.8,3,145.17
2,81,10,28.7,2,137.76
4,90,3,40.8,6,180.69
9,63,8,65.1,6,283.37
4,62,8,21.3,1,114.24
8,38,3,53.8,3,228.0
3,49,10,54.3,4,212.93
10,52,9,70.1,5,304.51
2,72,5,46.1,3,166.52
3,74,5,47.2,8,197.42
4,78,9,52.3,2,196.46
7,83,8,17.2,8,155.24
3,90,8,26.5,3,145.67
9,40,9,31.3,4,179.49
4,44,2,16.3,5,101.5
4,87,7,48.2,1,182.92
2,57,7,67.9,2,234.96
8,53,6,68.9,4,280.49
2,82,2,64.1,1,206.4
5,69,1,57.8,1,203.33
5,89,8,52.4,5,214.7
6,39,9,49.1,3,210.14
4,83,7,49.2,3,190.2
6,55,4,45.7,6,201.63
4,53,10,20.9,8,139.73
7,46,8,68.9,2,270.39
3,62,6,32.5,4,140.74
4,68,4,28.9,2,132.2
5,79,2,17.6,5,131.45
4,70,7,34.7,4,154.75
3,71,9,32.2,8,162.51
7,90,4,70.0,7,278.73
2,53,10,35.6,3,144.23
8,84,8,20.2,5,156.4
9,85,4,51.4,1,212.34
10,67,7,26.4,7,183.42
10,53,3,23.9,6,166.19
9,47,5,45.5,8,230.99
3,81,10,69.0,2,242.76
8,46,9,30.3,3,165.7
2,55,5,29.1,4,123.87
6,65,5,72.6,8,293.74
2,65,9,69.2,1,236.1
3,65,3,69.2,6,253.9
5,42,10,34.6,2,155.22
5,59,10,60.5,3,236.48
6,51,2,42.2,1,166.25
8,62,5,44.0,1,187.56
3,84,8,47.5,1,176.41
2,55,10,67.1,8,263.86
10,45,3,16.5,6,146.14
4,68,4,26.4,5,136.02
9,62,2,28.7,7,176.08
6,76,9,65.9,2,248.81
3,39,6,19.3,4,104.53
5,50,7,58.7,1,219.97
3,89,3,24.1,1,132.3
6,79,4,52.1,6,218.81
8,61,10,19.4,5,146.78
6,67,7,25.3,8,159.82
8,78,10,42.9,1,191.74
8,79,6,39.8,3,186.84
5,50,1,67.9,3,248.97
6,48,7,38.4,1,162.73
6,65,5,50.8,4,207.47
5,41,1,33.0,5,151.8
7,80,4,44.1,7,208.07
5,61,5,63.1,5,245.77
10,86,6,35.5,3,188.82
9,72,1,49.7,7,231.63
7,55,9,65.5,4,267.82
4,77,10,67.0,1,238.27
10,56,8,29.6,2,170.19
4,49,8,66.7,7,267.81
5,45,6,43.1,8,201.83
6,81,8,50.8,5,216.42
10,45,3,28.8,2,160.8
10,66,2,33.7,3,177.17
5,87,7,28.6,3,153.97
7,86,10,34.4,5,182.73
4,76,10,26.3,3,140.98
7,69,4,66.1,5,263.17
4,73,1,61.8,8,240.23
10,63,9,21.9,3,155.35
6,55,5,43.2,6,196.29
9,53,1,46.5,2,199.61
2,76,10,66.1,5,242.19
2,59,3,30.1,8,141.8
2,73,5,23.6,5,126.54
9,45,10,36.9,1,182.05
6,40,9,70.8,2,272.69
2,81,10,48.5,2,178.36
2,67,5,50.0,3,177.49
8,73,10,30.0,6,180.19
4,46,3,32.0,7,155.04
4,63,3,44.7,4,175.32
6,65,1,42.5,1,164.95
9,86,8,27.0,6,178.09
5,84,5,30.2,2,150.31
4,55,4,29.1,3,129.74
5,88,1,23.5,2,139.16
7,73,2,36.3,4,169.9
7,82,6,51.2,4,216.19
7,45,4,37.2,8,194.32
10,63,9,62.7,6,283.01
2,89,8,17.0,4,130.9
7,59,7,55.4,6,240.91
3,53,6,61.4,2,219.36
9,75,6,23.3,4,156.06
5,64,10,17.5,8,137.06
3,51,3,22.1,3,105.47
6,74,6,36.2,3,164.95
3,41,10,36.6,7,172.24
4,47,2,44.2,7,188.77
4,45,5,56.4,7,232.09
9,49,7,37.2,8,211.33
8,49,7,42.5,5,205.32
2,64,9,25.4,3,122.03
5,46,10,42.7,7,201.64
10,88,10,43.6,6,229.69
6,84,8,17.1,4,141.37
3,65,1,51.2,7,198.77
6,40,4,30.4,4,150.76
8,89,6,42.5,1,189.01
3,51,10,45.8,2,176.68
5,45,9,41.2,6,191.29
2,72,1,20.8,5,117.6
2,70,10,71.8,1,244.72
4,55,2,22.8,2,109.86
9,81,9,27.1,2,163.65
9,80,1,24.3,2,150.26
8,54,7,51.1,3,221.13
3,45,5,46.0,5,184.67
5,54,10,22.4,4,131.33
7,72,9,22.5,5,149.22
10,66,8,23.4,4,162.63
2,71,7,25.5,4,127.59
6,82,3,70.7,3,258.05
2,42,1,59.1,3,206.03
4,48,1,33.9,6,152.56
6,82,4,34.1,2,160.08
6,43,5,43.5,2,181.27
10,84,6,31.3,8,199.82
9,79,2,20.1,8,161.42
9,40,6,45.1,2,205.81
10,50,10,24.7,3,164.54
8,55,10,70.2,6,298.72
3,75,9,23.0,5,134.5
9,60,9,36.6,5,198.43
6,67,5,65.2,4,252.11
8,55,9,56.7,5,250.29
6,63,2,35.2,7,174.77
5,57,10,38.5,7,189.18
5,45,8,61.5,4,244.93
10,58,9,16.4,5,149.83
10,73,9,36.8,6,209.87
8,71,4,15.9,7,142.77
4,67,9,45.3,6,195.1
8,64,1,46.5,6,211.98
9,57,1,44.5,4,203.53
6,56,9,43.1,6,201.86
8,87,3,38.5,4,186.1
4,81,5,71.8,5,262.03
2,51,10,41.6,7,179.69
6,79,1,28.8,2,144.63
6,81,3,41.8,6,189.32
7,70,7,36.8,7,192.7
3,42,6,40.4,1,151.49
6,78,1,48.9,2,187.04
6,64,4,32.2,1,142.21
7,90,5,69.7,4,265.89
7,70,8,21.0,3,137.72
6,85,8,59.2,4,234.52
2,72,3,61.4,2,204.78
9,75,8,63.2,2,256.39
3,75,1,22.5,2,118.65
2,54,2,31.4,7,139.22
3,46,1,60.5,3,215.2
6,80,8,44.5,3,190.11
5,46,4,68.6,8,278.97
6,44,10,64.1,6,270.46
6,70,6,54.0,4,217.59
7,50,9,62.6,4,260.02
4,60,2,25.1,6,130.46
8,77,5,27.0,1,149.64
5,69,8,69.1,3,257.98
10,87,4,46.4,5,223.84
3,38,8,65.4,5,251.6
7,51,1,45.3,4,193.66
7,67,9,25.3,1,139.38
4,39,1,40.6,1,151.43
9,55,6,24.3,2,146.53
9,51,10,58.7,3,255.98
6,68,8,27.4,5,152.89
2,40,10,24.2,8,136.17
2,86,9,47.1,4,182.49
5,59,3,61.2,4,232.97
5,72,2,56.7,2,204.97
3,77,10,60.6,5,229.79
6,57,9,49.5,5,215.55
10,79,6,64.0,5,274.7
6,81,6,21.8,5,146.44
7,77,2,36.4,3,167.27
2,84,2,71.5,3,236.45
6,84,9,55.2,6,234.52
9,70,2,71.5,3,279.65
9,63,4,56.4,5,245.72
5,73,8,27.1,8,159.8
5,54,10,72.7,1,267.74
7,72,3,43.4,6,200.08
6,69,4,40.9,4,179.05
3,40,9,44.3,8,199.78
10,38,7,52.5,6,253.84
9,74,3,56.4,3,233.97
7,38,2,51.0,2,207.66
5,47,6,24.3,1,116.61
5,67,7,52.4,5,213.36
2,76,8,50.7,5,191.99
6,88,2,29.0,6,163.64
9,49,6,57.1,4,250.13
9,86,2,19.5,3,151.14
10,49,4,23.0,8,174.64
9,68,7,30.2,4,173.32
10,43,1,16.1,6,142.14
9,61,9,18.5,5,149.19
3,81,5,50.1,3,183.74
2,83,6,28.6,1,132.25
10,52,10,55.8,4,256.77
10,86,10,21.5,8,180.95
10,81,6,47.2,8,243.09
2,39,1,17.4,3,82.31
3,76,3,50.9,1,173.83
5,82,5,72.8,2,257.34
9,48,4,18.7,4,137.84
8,57,7,31.2,8,188.61
8,71,1,63.8,3,247.91
2,65,8,71.3,4,253.85
7,49,7,29.7,5,164.18
7,40,3,29.0,8,170.6
9,62,4,20.0,5,145.94
6,41,9,40.2,3,181.64
6,68,5,17.9,1,118.21
7,79,5,27.0,6,161.63
4,44,6,70.7,5,269.82
8,51,4,23.2,1,129.63
2,51,9,37.3,4,151.67
2,48,5,27.1,6,127.27
2,77,2,23.0,1,115.45
4,70,7,62.2,8,251.02
4,65,5,64.6,7,252.55
6,81,4,50.7,6,214.99
10,68,9,24.5,7,181.17
6,86,6,22.4,1,141.21
8,51,4,45.4,6,213.5
2,64,5,38.7,6,158.72
5,88,6,41.3,5,184.72
4,47,3,67.9,3,246.89
7,72,8,15.2,8,143.98
6,40,9,64.0,6,269.33
9,68,3,61.7,6,264.08
10,45,2,20.5,5,150.86
4,73,3,49.5,8,207.08
3,87,1,69.1,4,236.12
5,54,10,27.3,4,144.65
10,66,1,56.1,4,241.32
4,58,10,48.2,2,187.83
2,85,6,31.0,8,158.19
4,83,2,27.5,8,154.7
4,73,7,36.7,4,160.48
6,87,7,65.7,7,264.82
2,49,10,28.8,4,130.09
10,83,10,65.2,5,283.78
10,49,8,39.8,3,202.69
8,55,1,50.9,7,229.32
4,59,2,36.8,4,152.41
4,70,10,61.6,5,240.15
5,43,1,54.5,6,222.15
4,51,7,63.9,4,243.67
4,55,2,30.9,2,127.12
9,40,4,52.8,8,253.43
10,55,6,19.0,4,147.84
6,46,1,60.6,6,246.33
7,59,9,55.6,4,235.55
10,82,6,48.1,2,217.34
2,72,7,44.7,5,174.17
3,60,5,48.3,2,174.57
8,65,10,49.0,6,231.94
7,60,5,55.6,3,225.05
3,83,1,44.5,4,171.49
6,59,9,39.1,4,181.56
4,71,10,42.7,1,167.76
10,67,2,72.8,3,290.31
7,65,10,17.7,6,141.02
8,49,7,18.0,2,124.59
7,87,4,69.0,4,263.04
3,89,1,44.6,1,166.79
9,84,9,58.8,3,249.18
2,44,10,32.3,6,148.82
3,69,1,64.6,2,217.63
7,82,6,21.8,7,157.15
5,81,1,16.8,6,133.86
7,50,2,54.8,5,229.76
7,75,4,70.2,7,283.38
2,66,5,44.7,2,157.9
8,39,10,40.1,8,216.88
4,49,7,27.6,3,130.1
6,57,5,29.4,2,139.95
